split,thread_id,source_path,thread_length,nonempty_turns,empty_turns,event_instances,event_groups,event_types,request_action_instances,deliver_action_data_instances,amend_instances,has_later_action_after_request,lexical_request_turns,lexical_commitment_turns,lexical_deadline_turns,lexical_completion_turns,lexical_cancel_turns,lexical_modify_turns,lexical_reject_turns,lexical_confirm_turns,raw_segments,raw_participant_count,raw_has_date
train,schoolcraft-d_inbox_53,data/train/schoolcraft-d_inbox_53.json,3,2,1,4,2,Deliver_Action_Data,0,4,0,0,1,0,0,0,0,1,0,1,3,10,0
train,schoolcraft-d_inbox_559,data/train/schoolcraft-d_inbox_559.json,3,3,0,5,5,Deliver_Action_Data;Deliver_Data;Request_Action_Data;Request_Data,0,2,0,0,1,0,1,0,0,0,0,1,3,12,0
train,schoolcraft-d_inbox_61,data/train/schoolcraft-d_inbox_61.json,5,1,4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0
train,schoolcraft-d_inbox_72,data/train/schoolcraft-d_inbox_72.json,2,2,0,4,2,Deliver_Action_Data,0,4,0,0,1,0,2,0,0,1,0,0,2,5,0
train,schoolcraft-d_inbox_82,data/train/schoolcraft-d_inbox_82.json,3,3,0,6,5,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action,1,1,0,1,1,2,1,0,0,0,0,0,3,12,0
train,schoolcraft-d_inbox_92,data/train/schoolcraft-d_inbox_92.json,2,1,1,1,1,Deliver_Data,0,0,0,0,1,0,0,1,0,0,0,0,2,23,0
train,schoolcraft-d_inbox_junk204,data/train/schoolcraft-d_inbox_junk204.json,2,2,0,12,5,Amend_Data;Deliver_Action_Data;Deliver_Data;Request_Action,3,7,1,1,1,0,1,0,0,1,0,2,2,36,0
train,schoolcraft-d_inbox_junk223,data/train/schoolcraft-d_inbox_junk223.json,2,2,0,6,3,Deliver_Action_Data;Deliver_Data,0,4,0,0,2,1,1,1,0,0,0,0,2,8,0
train,schoolcraft-d_inbox_junk268,data/train/schoolcraft-d_inbox_junk268.json,3,3,0,3,2,Deliver_Action_Data;Deliver_Data,0,2,0,0,1,0,1,0,0,0,0,1,3,33,0
train,schoolcraft-d_inbox_junk280,data/train/schoolcraft-d_inbox_junk280.json,2,1,1,1,1,Deliver_Data,0,0,0,0,1,0,0,1,0,0,0,0,2,26,0
train,schoolcraft-d_inbox_junk289,data/train/schoolcraft-d_inbox_junk289.json,3,3,0,15,7,Deliver_Action_Data;Request_Action;Request_Data,7,7,0,0,2,1,0,0,0,0,0,1,3,8,0
train,schoolcraft-d_inbox_junk366,data/train/schoolcraft-d_inbox_junk366.json,2,1,1,1,1,Deliver_Data,0,0,0,0,1,0,0,1,0,0,0,0,2,23,0
train,schoolcraft-d_inbox_junk452,data/train/schoolcraft-d_inbox_junk452.json,3,3,0,9,6,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data;Request_Meeting,3,2,0,0,2,1,0,0,0,0,0,0,3,11,0
train,schoolcraft-d_inbox_junk513,data/train/schoolcraft-d_inbox_junk513.json,2,2,0,6,2,Deliver_Action_Data,0,6,0,0,1,1,0,1,0,1,0,1,2,26,0
train,schoolcraft-d_inbox_junk541,data/train/schoolcraft-d_inbox_junk541.json,2,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0
train,schoolcraft-d_inbox_junk594,data/train/schoolcraft-d_inbox_junk594.json,2,2,0,2,2,Deliver_Data,0,0,0,0,1,0,1,0,0,1,0,0,2,15,0
train,schoolcraft-d_inbox_junk648,data/train/schoolcraft-d_inbox_junk648.json,5,5,0,19,10,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Data,6,8,0,0,3,1,0,0,0,0,0,1,5,17,0
train,schoolcraft-d_inbox_junk76,data/train/schoolcraft-d_inbox_junk76.json,2,1,1,3,1,Deliver_Action_Data,0,3,0,0,1,0,1,0,0,0,0,1,2,7,0
train,scott-s_inbox126,data/train/scott-s_inbox126.json,4,2,2,2,2,Deliver_Data;Request_Action,1,0,0,0,1,1,0,1,0,0,0,0,4,33,0
train,scott-s_inbox261,data/train/scott-s_inbox261.json,2,2,0,5,4,Deliver_Action_Data;Request_Action,2,3,0,0,2,1,0,0,0,0,0,0,2,17,0
train,scott-s_inbox_101,data/train/scott-s_inbox_101.json,2,1,1,2,1,Deliver_Action_Data,0,2,0,0,1,1,0,0,0,0,0,0,2,24,0
train,scott-s_inbox_124,data/train/scott-s_inbox_124.json,2,1,1,1,1,Deliver_Meeting_Data,0,0,0,0,1,0,0,0,0,0,0,0,2,31,1
train,scott-s_inbox_129,data/train/scott-s_inbox_129.json,2,1,1,6,2,Deliver_Action_Data;Deliver_Data,0,3,0,0,0,0,0,1,0,1,0,1,2,7,0
train,scott-s_inbox_153,data/train/scott-s_inbox_153.json,3,1,2,2,1,Deliver_Data,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0
train,scott-s_inbox_172,data/train/scott-s_inbox_172.json,2,2,0,7,4,Deliver_Action_Data;Deliver_Data;Request_Action,2,4,0,1,1,0,0,0,0,0,0,0,2,63,0
train,scott-s_inbox_239,data/train/scott-s_inbox_239.json,2,2,0,8,4,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action,2,5,0,1,1,1,2,0,0,0,0,0,2,21,0
train,scott-s_inbox_272,data/train/scott-s_inbox_272.json,2,2,0,8,5,Deliver_Action_Data;Request_Action;Request_Data,1,4,0,0,2,1,2,0,0,0,0,0,2,6,0
train,scott-s_inbox_298,data/train/scott-s_inbox_298.json,3,1,2,5,1,Deliver_Action_Data,0,5,0,0,1,0,1,1,0,0,0,1,3,15,0
train,scott-s_inbox_378,data/train/scott-s_inbox_378.json,2,2,0,2,2,Deliver_Action_Data;Deliver_Data,0,1,0,0,0,0,0,0,0,0,0,0,2,50,0
train,scott-s_inbox_384,data/train/scott-s_inbox_384.json,4,2,2,10,5,Deliver_Action_Data;Deliver_Data;Request_Data;Request_Meeting,0,6,0,0,2,1,0,0,0,0,0,2,4,7,1
train,scott-s_inbox_39,data/train/scott-s_inbox_39.json,3,2,1,1,1,Deliver_Action_Data,0,1,0,0,1,0,0,0,1,1,0,0,3,6,0
train,scott-s_inbox_390,data/train/scott-s_inbox_390.json,3,3,0,8,7,Amend_Action_Data;Deliver_Action_Data;Request_Action;Request_Action_Data;Request_Data,2,3,1,1,2,0,1,0,0,0,0,1,3,12,0
train,scott-s_inbox_409,data/train/scott-s_inbox_409.json,3,2,1,5,5,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Data,0,1,0,0,2,0,2,1,0,0,0,2,3,7,1
train,scott-s_inbox_429,data/train/scott-s_inbox_429.json,2,2,0,3,2,Deliver_Action_Data;Request_Action_Data,0,2,0,0,1,2,0,0,0,0,0,0,2,6,0
train,scott-s_inbox_61,data/train/scott-s_inbox_61.json,3,3,0,10,3,Deliver_Action_Data;Deliver_Data;Request_Action,1,8,0,0,1,0,0,0,0,0,0,0,3,36,1
train,shackleton-s_inbox1090,data/train/shackleton-s_inbox1090.json,5,5,0,15,13,Amend_Data;Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Action_Data;Request_Data,4,2,1,0,4,0,0,1,0,0,0,0,5,6,0
train,shackleton-s_inbox209,data/train/shackleton-s_inbox209.json,3,3,0,6,4,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action,1,2,0,0,3,2,1,0,0,0,1,1,3,9,0
train,shackleton-s_inbox216,data/train/shackleton-s_inbox216.json,3,3,0,8,7,Deliver_Data;Request_Action;Request_Action_Data;Request_Data;Request_Meeting,2,0,0,0,3,0,0,2,1,1,1,0,3,22,0
train,shackleton-s_inbox298,data/train/shackleton-s_inbox298.json,3,3,0,12,9,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Action_Data;Request_Data,1,6,0,0,2,2,0,1,0,1,1,1,3,7,0
train,shackleton-s_inbox312,data/train/shackleton-s_inbox312.json,2,2,0,6,3,Deliver_Action_Data;Deliver_Data;Request_Action,2,3,0,0,1,0,0,1,0,0,1,0,2,6,0
train,shackleton-s_inbox341,data/train/shackleton-s_inbox341.json,2,2,0,11,6,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Action_Data;Request_Data,1,7,0,1,2,2,0,1,1,1,0,0,2,9,0
train,shackleton-s_inbox442,data/train/shackleton-s_inbox442.json,2,2,0,6,4,Deliver_Action_Data;Request_Action;Request_Data,3,2,0,1,2,0,0,1,0,0,0,0,2,12,0
train,shackleton-s_inbox480,data/train/shackleton-s_inbox480.json,2,2,0,5,5,Deliver_Action_Data;Deliver_Data;Request_Action,2,2,0,0,2,0,0,1,0,0,0,2,2,5,0
train,shackleton-s_inbox499,data/train/shackleton-s_inbox499.json,2,2,0,3,3,Deliver_Action_Data;Request_Data;Request_Meeting,0,1,0,0,1,0,0,0,0,0,0,0,2,9,0
train,shackleton-s_inbox522,data/train/shackleton-s_inbox522.json,2,2,0,10,4,Deliver_Action_Data;Deliver_Data;Request_Action,1,6,0,0,2,1,0,0,0,0,0,1,2,6,0
train,shackleton-s_inbox532,data/train/shackleton-s_inbox532.json,3,2,1,4,3,Deliver_Action_Data;Deliver_Data,0,3,0,0,0,1,0,0,0,0,0,1,3,6,0
train,shackleton-s_inbox542,data/train/shackleton-s_inbox542.json,3,3,0,5,3,Deliver_Action_Data;Deliver_Data;Request_Data,0,3,0,0,2,0,0,0,0,0,0,1,3,12,0
train,shackleton-s_inbox617,data/train/shackleton-s_inbox617.json,3,2,1,7,4,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data,0,4,0,0,0,0,1,1,0,0,0,0,3,6,0
train,shackleton-s_inbox619,data/train/shackleton-s_inbox619.json,2,1,1,3,3,Deliver_Data;Request_Action;Request_Data,1,0,0,0,1,1,1,0,0,0,0,0,2,4,0
train,shackleton-s_inbox677,data/train/shackleton-s_inbox677.json,2,2,0,2,2,Request_Meeting;Request_Meeting_Data,0,0,0,0,0,0,1,0,0,0,0,0,2,6,0
train,shackleton-s_inbox688,data/train/shackleton-s_inbox688.json,2,2,0,11,3,Deliver_Action_Data;Deliver_Data;Request_Data,0,9,0,0,1,1,0,2,0,0,0,0,2,6,0
train,shackleton-s_inbox700,data/train/shackleton-s_inbox700.json,2,2,0,5,5,Deliver_Action_Data;Request_Action;Request_Data;Request_Meeting,1,2,0,0,2,0,1,0,0,0,0,0,2,9,0
train,skilling-j_inbox1096,data/train/skilling-j_inbox1096.json,2,1,1,4,3,Deliver_Data;Request_Action;Request_Meeting,1,0,0,0,1,0,0,0,0,0,1,0,2,4,0
train,skilling-j_inbox1158,data/train/skilling-j_inbox1158.json,4,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0
train,skilling-j_inbox1367,data/train/skilling-j_inbox1367.json,2,2,0,3,2,Deliver_Action_Data,0,3,0,0,0,0,0,0,0,0,0,2,2,5,0
train,skilling-j_inbox1385,data/train/skilling-j_inbox1385.json,3,3,0,11,4,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Meeting,0,2,0,0,2,0,0,0,0,1,0,0,3,6,0
train,skilling-j_inbox1398,data/train/skilling-j_inbox1398.json,5,5,0,5,5,Deliver_Action_Data;Deliver_Data;Request_Action_Data,0,2,0,0,2,0,2,1,0,0,0,0,5,11,0
train,skilling-j_inbox1448,data/train/skilling-j_inbox1448.json,2,2,0,8,3,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data,0,6,0,0,1,2,1,0,0,0,0,1,2,4,0
train,skilling-j_inbox163,data/train/skilling-j_inbox163.json,2,2,0,4,4,Deliver_Action_Data;Deliver_Data;Request_Action,2,1,0,0,0,0,0,1,0,0,0,0,2,4,0
train,skilling-j_inbox183,data/train/skilling-j_inbox183.json,2,1,1,3,2,Deliver_Action_Data;Deliver_Data,0,2,0,0,1,1,0,0,0,0,0,0,2,4,0
train,skilling-j_inbox231,data/train/skilling-j_inbox231.json,3,3,0,3,3,Deliver_Action_Data;Deliver_Meeting_Data;Request_Meeting,0,1,0,0,2,2,0,0,0,0,1,0,3,6,0
train,skilling-j_inbox2480,data/train/skilling-j_inbox2480.json,2,2,0,1,1,Deliver_Action_Data,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0
train,skilling-j_inbox2526,data/train/skilling-j_inbox2526.json,2,2,0,4,3,Deliver_Action_Data;Request_Action,1,3,0,0,1,0,0,0,0,0,0,0,2,3,0
train,skilling-j_inbox268,data/train/skilling-j_inbox268.json,2,2,0,3,3,Deliver_Data;Request_Action,1,0,0,0,1,2,0,0,0,0,0,0,2,6,0
train,skilling-j_inbox31,data/train/skilling-j_inbox31.json,2,2,0,4,3,Deliver_Action_Data;Deliver_Data;Request_Data,0,2,0,0,2,0,0,0,0,0,0,0,2,5,0
train,skilling-j_inbox357,data/train/skilling-j_inbox357.json,2,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0
train,skilling-j_inbox888,data/train/skilling-j_inbox888.json,2,2,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,1,2,4,0
train,skilling-j_inbox919,data/train/skilling-j_inbox919.json,2,2,0,4,3,Deliver_Action_Data;Deliver_Meeting_Data;Request_Meeting_Data,0,2,0,0,0,2,0,0,0,0,0,1,2,4,0
train,skilling-j_inbox_1249,data/train/skilling-j_inbox_1249.json,3,2,1,3,3,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data,0,1,0,0,2,0,1,0,1,0,1,0,3,8,0
train,skilling-j_inbox_1359,data/train/skilling-j_inbox_1359.json,2,2,0,4,1,Deliver_Action_Data,0,4,0,0,1,0,0,1,1,0,0,0,2,3,0
train,skilling-j_inbox_1407,data/train/skilling-j_inbox_1407.json,3,3,0,4,3,Deliver_Action_Data;Request_Action,1,3,0,1,1,0,0,0,0,1,0,0,3,4,0
train,skilling-j_inbox_1482,data/train/skilling-j_inbox_1482.json,3,1,2,1,1,Request_Action,1,0,0,0,1,0,0,0,0,0,0,0,3,7,1
train,skilling-j_inbox_1484,data/train/skilling-j_inbox_1484.json,2,2,0,8,4,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data,0,4,0,0,2,1,1,0,0,0,0,0,2,3,0
train,skilling-j_inbox_1496,data/train/skilling-j_inbox_1496.json,2,1,1,4,1,Deliver_Data,0,0,0,0,1,0,0,0,0,0,1,0,2,4,0
train,skilling-j_inbox_1530,data/train/skilling-j_inbox_1530.json,3,3,0,7,4,Amend_Data;Deliver_Action_Data;Request_Action,3,3,1,1,2,0,0,0,0,3,0,1,3,4,0
train,skilling-j_inbox_1552,data/train/skilling-j_inbox_1552.json,2,2,0,11,6,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Meeting,0,7,0,0,1,0,1,0,1,0,0,0,2,3,0
train,skilling-j_inbox_1564,data/train/skilling-j_inbox_1564.json,2,2,0,2,2,Deliver_Action_Data;Request_Action,1,1,0,0,1,0,1,0,0,0,0,0,2,5,0
train,skilling-j_inbox_158,data/train/skilling-j_inbox_158.json,2,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0
train,skilling-j_inbox_1592,data/train/skilling-j_inbox_1592.json,2,1,1,3,2,Deliver_Action_Data;Deliver_Data,0,2,0,0,1,1,0,1,1,1,0,0,2,3,0
train,skilling-j_inbox_2467,data/train/skilling-j_inbox_2467.json,2,2,0,16,5,Deliver_Action_Data;Deliver_Data;Request_Action,4,8,0,0,1,0,0,0,0,0,0,0,2,3,0
train,skilling-j_inbox_2518,data/train/skilling-j_inbox_2518.json,3,3,0,3,3,Deliver_Action_Data;Request_Action,2,1,0,1,2,0,0,0,0,1,0,0,3,6,0
train,skilling-j_inbox_2536,data/train/skilling-j_inbox_2536.json,4,3,1,1,1,Deliver_Data,0,0,0,0,0,0,0,0,0,0,0,0,4,19,1
train,skilling-j_inbox_293,data/train/skilling-j_inbox_293.json,3,3,0,13,8,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Meeting,2,6,0,0,1,0,1,0,0,0,0,0,3,11,0
train,skilling-j_inbox_396,data/train/skilling-j_inbox_396.json,2,2,0,4,4,Deliver_Action_Data;Deliver_Data;Request_Action,1,1,0,1,0,0,0,0,0,0,0,0,2,6,0
train,skilling-j_inbox_63,data/train/skilling-j_inbox_63.json,2,2,0,10,3,Deliver_Action_Data;Request_Data,0,9,0,0,2,2,1,1,0,0,0,0,2,4,0
train,smith-m_inbox111,data/train/smith-m_inbox111.json,2,2,0,1,1,Request_Action,1,0,0,0,1,0,0,0,0,0,0,2,2,6,0
train,smith-m_inbox133,data/train/smith-m_inbox133.json,3,3,0,13,6,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action,3,1,0,0,3,1,1,1,0,1,1,0,3,17,1
train,smith-m_inbox199,data/train/smith-m_inbox199.json,2,2,0,4,4,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Action_Data,1,1,0,0,2,1,0,0,0,0,0,0,2,6,0
train,smith-m_inbox225,data/train/smith-m_inbox225.json,2,2,0,1,1,Request_Action,1,0,0,0,2,0,1,1,1,0,0,0,2,57,0
train,smith-m_inbox261,data/train/smith-m_inbox261.json,3,3,0,2,2,Deliver_Data;Request_Data,0,0,0,0,1,0,0,0,0,0,0,0,3,32,0
train,smith-m_inbox274,data/train/smith-m_inbox274.json,3,3,0,15,9,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Data;Request_Meeting,3,5,0,0,2,2,2,0,0,0,0,0,3,9,0
train,smith-m_inbox321,data/train/smith-m_inbox321.json,2,2,0,2,2,Deliver_Action_Data;Request_Action,1,1,0,0,1,1,0,0,0,0,0,0,2,6,0
train,smith-m_inbox333,data/train/smith-m_inbox333.json,3,1,2,2,2,Deliver_Data;Request_Data,0,0,0,0,0,1,0,0,0,0,0,0,3,11,0
train,smith-m_inbox42,data/train/smith-m_inbox42.json,2,2,0,2,2,Deliver_Data;Request_Data,0,0,0,0,1,0,1,0,0,0,0,0,2,6,0
train,smith-m_inbox425,data/train/smith-m_inbox425.json,3,3,0,7,4,Deliver_Action_Data;Deliver_Meeting_Data,0,6,0,0,0,0,1,0,0,0,0,0,3,8,0
train,smith-m_inbox437,data/train/smith-m_inbox437.json,2,2,0,5,3,Deliver_Action_Data;Deliver_Data,0,4,0,0,1,1,1,0,0,2,0,0,2,6,0
train,smith-m_inbox46,data/train/smith-m_inbox46.json,4,4,0,6,4,Deliver_Data;Request_Data,0,0,0,0,1,0,1,0,0,0,0,0,4,6,0
train,smith-m_inbox473,data/train/smith-m_inbox473.json,2,2,0,2,2,Amend_Data;Deliver_Action_Data,0,1,1,0,1,1,1,0,0,0,0,0,2,6,0
train,smith-m_inbox6,data/train/smith-m_inbox6.json,3,1,2,1,1,Deliver_Data,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0
train,smith-m_inbox77,data/train/smith-m_inbox77.json,2,2,0,5,4,Deliver_Action_Data;Deliver_Data;Request_Data,0,1,0,0,2,0,0,2,0,0,0,0,2,4,0
train,smith-m_inbox97,data/train/smith-m_inbox97.json,3,3,0,10,7,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,2,2,0,0,3,1,2,1,0,0,0,0,3,8,0
train,steffes-j_inbox101,data/train/steffes-j_inbox101.json,3,3,0,3,3,Deliver_Data;Request_Action,1,0,0,0,2,1,1,1,0,1,0,0,3,53,0
train,steffes-j_inbox122,data/train/steffes-j_inbox122.json,2,2,0,4,3,Deliver_Action_Data;Request_Data,0,3,0,0,2,1,0,0,0,0,0,0,2,9,0
train,steffes-j_inbox125,data/train/steffes-j_inbox125.json,2,2,0,4,2,Deliver_Action_Data;Deliver_Data,0,3,0,0,1,0,1,0,0,1,0,1,2,9,0
train,steffes-j_inbox127,data/train/steffes-j_inbox127.json,4,4,0,8,4,Deliver_Action_Data;Deliver_Data;Request_Data,0,5,0,0,1,0,0,1,0,0,0,0,4,9,0
train,steffes-j_inbox148,data/train/steffes-j_inbox148.json,3,3,0,4,4,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Data,1,1,0,0,2,0,1,0,0,0,1,1,3,8,0
train,steffes-j_inbox150,data/train/steffes-j_inbox150.json,3,2,1,3,3,Amend_Data;Deliver_Action_Data;Deliver_Data,0,1,1,0,1,0,0,1,0,1,0,0,3,19,0
train,steffes-j_inbox162,data/train/steffes-j_inbox162.json,2,2,0,3,3,Amend_Data;Deliver_Data;Request_Action,1,0,1,1,2,0,1,1,0,0,0,0,2,107,0
train,steffes-j_inbox181,data/train/steffes-j_inbox181.json,2,1,1,1,1,Request_Action,1,0,0,0,1,0,1,1,0,0,0,1,3,9,0
train,steffes-j_inbox20,data/train/steffes-j_inbox20.json,2,2,0,5,2,Deliver_Action_Data,0,5,0,0,2,1,2,1,0,1,0,1,2,10,0
train,steffes-j_inbox201,data/train/steffes-j_inbox201.json,3,3,0,5,3,Deliver_Action_Data;Request_Meeting,0,4,0,0,2,0,2,0,0,1,0,0,3,8,0
train,steffes-j_inbox214,data/train/steffes-j_inbox214.json,3,2,1,3,3,Deliver_Action_Data;Request_Action,2,1,0,0,2,0,0,0,0,0,0,0,3,37,0
train,steffes-j_inbox254,data/train/steffes-j_inbox254.json,2,2,0,2,2,Deliver_Action_Data;Deliver_Data,0,1,0,0,1,1,1,1,0,0,0,0,2,10,0
train,steffes-j_inbox265,data/train/steffes-j_inbox265.json,2,2,0,4,2,Deliver_Data;Request_Action,1,0,0,0,1,1,1,0,0,1,1,0,2,8,0
train,steffes-j_inbox278,data/train/steffes-j_inbox278.json,3,2,1,5,4,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data,0,2,0,0,2,1,0,0,0,1,0,1,3,20,0
train,steffes-j_inbox28,data/train/steffes-j_inbox28.json,3,3,0,5,2,Deliver_Action_Data,0,5,0,0,2,1,2,1,0,1,0,1,3,22,0
train,steffes-j_inbox301,data/train/steffes-j_inbox301.json,2,2,0,4,2,Deliver_Action_Data;Deliver_Data,0,3,0,0,1,0,0,1,0,1,0,0,2,4,0
train,steffes-j_inbox309,data/train/steffes-j_inbox309.json,3,3,0,6,4,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Meeting,1,3,0,0,1,1,0,3,0,0,0,0,3,11,0
train,steffes-j_inbox323,data/train/steffes-j_inbox323.json,3,3,0,7,4,Deliver_Action_Data;Deliver_Data;Request_Action,1,5,0,1,2,0,0,0,0,0,0,0,3,14,0
train,steffes-j_inbox325,data/train/steffes-j_inbox325.json,2,2,0,4,2,Deliver_Action_Data;Deliver_Data,0,3,0,0,1,0,0,0,0,0,0,0,2,12,0
train,steffes-j_inbox345,data/train/steffes-j_inbox345.json,2,2,0,4,3,Amend_Meeting_Data;Deliver_Action_Data;Deliver_Meeting_Data,0,1,1,0,2,1,0,0,1,0,1,0,2,6,0
train,steffes-j_inbox394,data/train/steffes-j_inbox394.json,4,4,0,12,9,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Data;Request_Meeting,3,4,0,1,2,1,1,1,0,0,0,1,3,20,0
train,steffes-j_inbox397,data/train/steffes-j_inbox397.json,2,2,0,6,3,Amend_Data;Deliver_Action_Data;Deliver_Data,0,2,3,0,2,1,1,0,0,1,1,1,2,9,0
train,steffes-j_inbox402,data/train/steffes-j_inbox402.json,6,6,0,8,8,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Action_Data;Request_Data,1,2,0,1,1,0,0,1,0,0,0,0,6,23,0
train,steffes-j_inbox426,data/train/steffes-j_inbox426.json,3,2,1,9,5,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Meeting_Data,1,5,0,1,2,2,0,0,0,0,0,1,3,6,0
train,steffes-j_inbox432,data/train/steffes-j_inbox432.json,2,2,0,9,5,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action,1,2,0,1,2,0,1,0,0,1,0,0,2,7,0
train,steffes-j_inbox6,data/train/steffes-j_inbox6.json,2,2,0,6,5,Deliver_Action_Data;Deliver_Data;Request_Meeting,0,3,0,0,1,0,2,0,1,1,1,0,2,5,0
train,steffes-j_inbox73,data/train/steffes-j_inbox73.json,3,3,0,10,5,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Meeting,4,3,0,1,1,1,1,0,1,1,0,0,3,17,0
train,steffes-j_inbox83,data/train/steffes-j_inbox83.json,2,2,0,4,2,Deliver_Action_Data;Request_Action,2,2,0,0,0,0,0,0,0,0,0,1,2,6,0
train,steffes-j_inbox86,data/train/steffes-j_inbox86.json,4,4,0,6,6,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Data;Request_Meeting,1,2,0,1,3,0,1,1,0,0,0,0,4,10,0
train,steffes-j_inbox98,data/train/steffes-j_inbox98.json,2,2,0,5,4,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,1,2,0,0,1,0,0,0,0,0,0,0,2,24,0
train,steffes-j_inbox99,data/train/steffes-j_inbox99.json,3,3,0,5,4,Deliver_Action_Data;Deliver_Meeting_Data;Request_Meeting,0,3,0,0,1,2,0,0,0,0,1,0,3,6,0
train,taylor-m_inbox1,data/train/taylor-m_inbox1.json,2,1,1,2,2,Deliver_Action_Data;Request_Action_Data,0,1,0,0,0,0,0,0,0,0,0,0,2,8,0
train,taylor-m_inbox129,data/train/taylor-m_inbox129.json,3,3,0,10,9,Amend_Data;Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action_Data,0,3,2,0,3,0,0,1,0,0,0,1,3,11,0
train,taylor-m_inbox252,data/train/taylor-m_inbox252.json,3,1,2,4,3,Deliver_Action_Data;Deliver_Data;Request_Action,1,2,0,0,1,1,0,1,0,0,0,0,3,10,0
train,taylor-m_inbox305,data/train/taylor-m_inbox305.json,2,1,1,2,1,Deliver_Data,0,0,0,0,1,0,0,1,0,0,0,0,2,5,0
train,taylor-m_inbox362,data/train/taylor-m_inbox362.json,2,1,1,5,3,Deliver_Data;Request_Action;Request_Data,2,0,0,0,1,0,0,1,0,0,0,1,2,8,0
train,taylor-m_inbox54,data/train/taylor-m_inbox54.json,2,2,0,3,2,Deliver_Data;Request_Data,0,0,0,0,1,0,0,1,0,1,0,0,2,11,0
train,taylor-m_inbox78,data/train/taylor-m_inbox78.json,3,3,0,12,9,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action,5,3,0,0,2,2,1,2,0,0,0,0,3,8,0
train,taylor-m_inbox85,data/train/taylor-m_inbox85.json,5,5,0,10,9,Deliver_Action_Data;Request_Action;Request_Action_Data;Request_Data,2,3,0,0,2,1,0,0,1,1,0,0,5,10,0
train,taylor-m_inbox_compression2,data/train/taylor-m_inbox_compression2.json,3,3,0,6,6,Amend_Meeting_Data;Deliver_Action_Data;Request_Meeting,0,3,2,0,0,0,1,0,0,0,0,1,3,11,0
train,taylor-m_inbox_marketing21,data/train/taylor-m_inbox_marketing21.json,3,3,0,3,2,Deliver_Action_Data;Request_Data,0,2,0,0,1,0,0,1,0,0,0,0,3,6,0
train,taylor-m_inbox_noxtech2,data/train/taylor-m_inbox_noxtech2.json,2,1,1,2,2,Deliver_Data;Request_Action,1,0,0,0,1,1,0,1,0,0,0,0,2,6,0
train,taylor-m_inbox_social3,data/train/taylor-m_inbox_social3.json,5,5,0,8,7,Deliver_Action_Data;Request_Action;Request_Action_Data;Request_Data,1,2,0,0,2,0,0,0,1,1,0,0,5,10,0
train,taylor-m_inbox_social54,data/train/taylor-m_inbox_social54.json,4,3,1,11,5,Deliver_Action_Data;Request_Action;Request_Data,1,9,0,1,0,0,1,1,0,0,0,1,4,7,0
